Date,EUR=X,KRW=X,JPY=X,GBP=X,CAD=X,AUD=X,BRL=X,ZAR=X
2019-09-10,0.905110002,1190.859985,107.336998,0.81002003,1.316890001,1.456599951,4.093400002,14.75800037
2019-09-11,0.904950023,1189.5,107.5999985,0.809400022,1.31456995,1.458039999,4.079500198,14.65509987
2019-09-12,0.907980025,1189.800049,108.0210037,0.810720026,1.318449974,1.45480001,4.064199924,14.67609978
2019-09-13,0.904299974,1180.75,108.1760025,0.811070025,1.321149945,1.456900001,4.058899879,14.58769989
2019-09-16,0.902249992,1178.719971,107.7649994,0.800170004,1.32130003,1.453500032,4.085499763,14.62209988
2019-09-17,0.908599973,1183.290039,108.1610031,0.8046,1.32407999,1.457100034,4.079299927,14.6541996
2019-09-18,0.902960002,1185.650024,108.086998,0.799830019,1.323899984,1.456400037,4.076000214,14.69250011
2019-09-19,0.906499982,1189.550049,108.4250031,0.801890016,1.329399943,1.465049982,4.107299805,14.67650032
2019-09-20,0.905099988,1193.859985,108.0410004,0.798399985,1.325729966,1.472149968,4.166600227,14.80239964
2019-09-23,0.907519996,1193.130005,107.6520004,0.801800013,1.326599956,1.477319956,4.148300171,14.90639973
2019-09-24,0.909609973,1193.01001,107.6139984,0.804210007,1.326069951,1.475800037,4.161499977,14.8817997
2019-09-25,0.907700002,1193.939941,107.163002,0.800899982,1.324059963,1.470700026,4.161699772,14.85169983
2019-09-26,0.912999988,1197.890015,107.6920013,0.809090018,1.325700045,1.48029995,4.147099972,14.9822998
2019-09-27,0.915520012,1198.630005,107.7559967,0.810899973,1.326799989,1.480599999,4.169199944,15.01809978
2019-09-30,0.913850009,1201.910034,107.9440002,0.813459992,1.323500037,1.479099989,4.157100201,15.12170029
2019-10-01,0.917460024,1198,108.0690002,0.81366998,1.324200034,1.480800033,4.154799938,15.13698006
2019-10-02,0.914499998,1201.689941,107.7369995,0.813520014,1.321699977,1.49059999,4.154600143,15.32229996
2019-10-03,0.912100017,1203.569946,107.163002,0.812720001,1.332829952,1.490399957,4.124400139,15.26690006
2019-10-04,0.911130011,1200.079956,106.8259964,0.810220003,1.33367002,1.482509971,4.082900047,15.12040043
2019-10-07,0.9102,1191.329956,106.7639999,0.810739994,1.330629945,1.478299975,4.054599762,15.06700039
2019-10-08,0.91140002,1195.76001,107.2509995,0.813799977,1.330240011,1.485329986,4.105100155,15.16730022
2019-10-09,0.912400007,1198.369995,106.9609985,0.818359971,1.332139969,1.486299992,4.090899944,15.27365017
2019-10-10,0.910099983,1196.780029,107.1780014,0.818799973,1.333500028,1.488499999,4.108300209,15.20129967
2019-10-11,0.908179998,1188.810059,107.8799973,0.80430001,1.328590035,1.478590012,4.108399868,15.01640034
2019-10-14,0.906617999,1182.48999,108.4589996,0.792455971,1.319900036,1.471369982,4.108500004,14.77289963
2019-10-15,0.906700015,1182.300049,108.3880005,0.79290998,1.322399974,1.475927949,4.123700142,14.80410004
2019-10-16,0.906229973,1183.930054,108.8170013,0.783659995,1.320199966,1.480780005,4.178599834,14.8689003
2019-10-17,0.902939975,1184.829956,108.677002,0.779799998,1.320000052,1.480080009,4.148600101,14.92889977
2019-10-18,0.898699999,1177.27002,108.5810013,0.777085006,1.313580036,1.46510005,4.161099911,14.81890011
2019-10-21,0.896399975,1178.079956,108.4079971,0.775179982,1.313199997,1.460340023,4.111100197,14.75230026
2019-10-22,0.896719992,1171.400024,108.6009979,0.770910025,1.30866003,1.45547998,4.124763966,14.75450039
2019-10-23,0.898530006,1171.26001,108.4830017,0.776109993,1.309399962,1.457450032,4.078400135,14.5777998
2019-10-24,0.898280025,1169.699951,108.6419983,0.773800015,1.307299972,1.459789991,4.033100128,14.63918972
2019-10-25,0.900579989,1174.25,108.6060028,0.778800011,1.307060003,1.467000008,4.039299965,14.67650032
2019-10-28,0.902180016,1170.819946,108.7340012,0.779299974,1.306300044,1.465415955,4.002900124,14.61979961
2019-10-29,0.900969982,1166.76001,108.9639969,0.777760029,1.305559993,1.462074041,3.988800049,14.56509972
2019-10-30,0.899699986,1165.75,108.8740005,0.777199984,1.308899999,1.458600044,3.996700048,14.61999989
2019-10-31,0.896499991,1163.699951,108.7890015,0.775089979,1.316540003,1.449720025,3.986200094,14.97099972
2019-11-01,0.896290004,1168.550049,107.9960022,0.772819996,1.31675005,1.450749993,4.015999794,15.0934
2019-11-04,0.895529985,1163.800049,108.2200012,0.77293998,1.31400001,1.445505023,3.98939991,14.84039974
2019-11-05,0.898590028,1161.810059,108.6940002,0.775699973,1.315160036,1.451320052,4.010799885,14.76879978
2019-11-06,0.902999997,1155.199951,109.1460037,0.776359975,1.315099955,1.451200008,3.992000103,14.74680042
2019-11-07,0.903310001,1160.079956,108.913002,0.777800024,1.318560004,1.454059005,4.082300186,14.80490017
2019-11-08,0.907465994,1158.599976,109.2740021,0.782473028,1.322710037,1.457514048,4.099500179,14.71500015
2019-11-11,0.907239974,1158.599976,109.2259979,0.781470001,1.322520018,1.458150029,4.133399963,14.85346031
2019-11-12,0.906170011,1163.900024,109.0419998,0.777700007,1.323199987,1.459800005,4.151299953,14.88249969
2019-11-13,0.908070028,1164.949951,108.9929962,0.778079987,1.32367003,1.461133957,4.167900085,14.92630005
2019-11-14,0.907999992,1169.859985,108.7979965,0.77798003,1.325189948,1.462095022,4.168600082,14.89850044
2019-11-15,0.907400012,1167.52002,108.4919968,0.776289999,1.324980021,1.473119974,4.194300175,14.82005024
2019-11-18,0.90456003,1162.329956,108.6989975,0.77392,1.322239995,1.467139959,4.1947999,14.70720959
2019-11-19,0.903150022,1165.689941,108.6620026,0.77214998,1.320680022,1.469460011,4.216400146,14.80739975
2019-11-20,0.902526975,1165.819946,108.4449997,0.773424983,1.32712996,1.465222955,4.191699982,14.75599957
2019-11-21,0.902620018,1168.26001,108.4779968,0.773570001,1.330199957,1.470805049,4.195000172,14.78299999
2019-11-22,0.903680027,1175.22998,108.5849991,0.773999989,1.327800035,1.472880006,4.191699982,14.67310047
2019-11-25,0.90723002,1179.48999,108.7300034,0.777999997,1.329570055,1.472319961,4.195000172,14.69939995
2019-11-26,0.907899976,1172.410034,108.9919968,0.775359988,1.330309987,1.475710034,4.225399971,14.75730038
2019-11-27,0.90723002,1172.599976,109.0970001,0.777549982,1.326900005,1.472970963,4.231800079,14.7791996
2019-11-28,0.908689976,1175.359985,109.3669968,0.773400009,1.328559995,1.477715969,4.262700081,14.75940037
2019-11-29,0.908119977,1177.01001,109.512001,0.774420023,1.327970028,1.477323055,4.188000202,14.70069981
2019-12-02,0.907519996,1181.469971,109.5350037,0.774420023,1.328390002,1.478240013,4.236100197,14.64877033
2019-12-03,0.90259999,1183.790039,109.0220032,0.772759974,1.330299973,1.466529965,4.222300053,14.54609013
2019-12-04,0.902100027,1187.630005,108.6529999,0.769360006,1.329190016,1.460131049,4.203999996,14.63259983
2019-12-05,0.902279973,1189.459961,108.8320007,0.762700021,1.319270015,1.459939003,4.206099987,14.58030033
2019-12-06,0.900460005,1187.97998,108.737999,0.759970009,1.317600012,1.463485956,4.184599876,14.62489986
2019-12-09,0.904250026,1186.109985,108.6269989,0.761059999,1.324980021,1.462990046,4.118899822,14.61128998
2019-12-10,0.903751016,1188.680054,108.5820007,0.760699987,1.323709965,1.464558005,4.14109993,14.66670036
2019-12-11,0.901489973,1189.069946,108.7639999,0.761539996,1.323099971,1.468127012,4.144599915,14.77406979
2019-12-12,0.898000002,1187.930054,108.5490036,0.757570028,1.317270041,1.455500007,4.123700142,14.67619991
2019-12-13,0.893970013,1169.589966,109.413002,0.7421,1.315269947,1.443600059,4.087247849,14.4126997
2019-12-16,0.89892,1172.530029,109.4000015,0.748880029,1.318339944,1.454589963,4.085800171,14.5230999
2019-12-17,0.897909999,1167.459961,109.5759964,0.753440022,1.316300035,1.45468998,4.061900139,14.37833977
2019-12-18,0.896749973,1162.780029,109.5159988,0.76207,1.315919995,1.459300041,4.070199966,14.38733006
2019-12-19,0.899609983,1164.359985,109.5510025,0.764100015,1.311390042,1.458853006,4.059662819,14.29498959
2019-12-20,0.898800015,1161.060059,109.3830032,0.76819998,1.312299967,1.450747013,4.068799973,14.21389961
2019-12-23,0.902540028,1159.300049,109.4990005,0.768909991,1.314640045,1.448457003,4.079899788,14.26150036
2019-12-24,0.90140003,1161.569946,109.3820038,0.772499979,1.314820051,1.444002032,4.081999779,14.19909954
2019-12-25,0.90170002,1162.22998,109.3830032,0.773100019,1.316400051,1.444700003,4.082799911,14.14951038
2019-12-26,0.901269972,1159.75,109.3690033,0.770799994,1.315500021,1.444100022,4.083000183,14.1508503
2019-12-27,0.900810003,1161.199951,109.5419998,0.76910001,1.310799956,1.439599991,4.054699898,14.13117027
2019-12-30,0.894270003,1160.680054,109.4280014,0.763830006,1.307340026,1.43204999,4.022299767,14.05088997
2019-12-31,0.892674029,1156.349976,108.8730011,0.762600005,1.306059957,1.428285956,4.015710831,14.0985899
2020-01-01,0.891200006,1153.75,108.6809998,0.754000008,1.300199986,1.425109982,4.016786098,13.99590015
2020-01-02,0.891200006,1153.969971,108.7129974,0.754700005,1.297299981,1.424600005,4.016300201,14.00292015
2020-01-03,0.895139992,1157.150024,108.5429993,0.760299981,1.298300028,1.431599975,4.02339983,14.07800007
2020-01-06,0.895900011,1165.849976,107.9639969,0.764519989,1.29866004,1.440050006,4.05700016,14.3182497
2020-01-07,0.893016994,1167.420044,108.4059982,0.759299994,1.296390057,1.441480041,4.060400009,14.20269966
2020-01-08,0.896480024,1166.459961,108.0159988,0.76256001,1.300310016,1.457641006,4.06619978,14.35519981
2020-01-09,0.899829984,1161.26001,109.0309982,0.763059974,1.303650022,1.454799056,4.062799931,14.15649033
2020-01-10,0.899999976,1157.810059,109.5070038,0.765100002,1.306249976,1.459169984,4.092100143,14.21290016
2020-01-13,0.899550021,1156.930054,109.5660019,0.766539991,1.306540012,1.449149013,4.070499897,14.33014965
2020-01-14,0.898010015,1153.939941,109.9919968,0.769930005,1.305559993,1.449506044,4.145800114,14.37839985
2020-01-15,0.898400009,1157.050049,109.8539963,0.76789999,1.306550026,1.450000048,4.131299973,14.39960003
2020-01-16,0.896538973,1156.780029,109.8830032,0.766799986,1.303799987,1.447639942,4.174200058,14.37870026
2020-01-17,0.897700012,1158.77002,110.1750031,0.764599979,1.303900003,1.44906497,4.183599949,14.40176964
2020-01-20,0.901340008,1160.359985,110.1800003,0.76880002,1.306360006,1.45310998,4.161600113,14.47749043
2020-01-21,0.901149988,1157.569946,110.1729965,0.768899977,1.304540038,1.454249978,4.188499928,14.49180031
2020-01-22,0.902069986,1168.73999,109.9079971,0.76639998,1.307350039,1.460515022,4.21089983,14.48190022
2020-01-23,0.901189983,1163.72998,109.7279968,0.760760009,1.313899994,1.461349964,4.181300163,14.32900047
2020-01-24,0.904550016,1167.599976,109.552002,0.762199998,1.312700033,1.462030053,4.169099808,14.36769962
2020-01-27,0.907000005,1169.150024,108.802002,0.765590012,1.315899968,1.470180035,4.159500122,14.44935989
2020-01-28,0.907459974,1176.72998,108.9199982,0.765690029,1.318770051,1.478917956,4.206099987,14.58030033
2020-01-29,0.90723002,1174.280029,109.1320038,0.767780006,1.316400051,1.478369951,4.193399906,14.54279995
2020-01-30,0.907700002,1178.079956,108.9869995,0.767929971,1.319700003,1.480999947,4.228899956,14.5916996
2020-01-31,0.906690001,1187.119995,108.8769989,0.763999999,1.321130037,1.490700006,4.242199898,14.74020004
2020-02-03,0.901730001,1194.869995,108.3720016,0.758629978,1.324040055,1.493960023,4.282599926,14.99740982
2020-02-04,0.903919995,1189.359985,108.6119995,0.769379973,1.329399943,1.49465704,4.246799946,14.86639977
2020-02-05,0.905200005,1182.47998,109.4469986,0.76730001,1.328240037,1.485489964,4.25369978,14.76749039
2020-02-06,0.908900023,1183.459961,109.814003,0.769400001,1.328430057,1.481086969,4.23360014,14.74199963
2020-02-07,0.91049999,1184.25,109.9680023,0.773379982,1.328400016,1.485002041,4.280799866,14.90332985
2020-02-10,0.913299978,1191.089966,109.6449966,0.775699973,1.330960035,1.498729944,4.320400238,15.0710001
2020-02-11,0.916299999,1185.630005,109.7659988,0.774100006,1.331699967,1.49474597,4.320974827,14.95349979
2020-02-12,0.915799975,1180.719971,109.8430023,0.771809995,1.329040051,1.487874031,4.327530861,14.79160023
2020-02-13,0.919459999,1177.959961,109.8460007,0.771749973,1.325610042,1.489603043,4.354499817,14.86550045
2020-02-14,0.921999991,1183.469971,109.7580032,0.766470015,1.326390028,1.487653017,4.346766949,14.90495968
2020-02-17,0.922360003,1182.180054,109.7910004,0.766110003,1.324519992,1.486770034,4.296999931,14.88140011
2020-02-18,0.922500014,1183.810059,109.8300018,0.768700004,1.323500037,1.489868999,4.326499939,14.97570038
2020-02-19,0.926320016,1189.930054,109.9189987,0.76910001,1.325369954,1.493428946,4.354800224,15.00160027
2020-02-20,0.925060987,1191.369995,111.2099991,0.773500025,1.322039962,1.496109962,4.363999844,14.9822998
2020-02-21,0.926955998,1204.400024,111.9540024,0.776199996,1.325979948,1.511989951,4.392300129,15.11390018
2020-02-24,0.922590017,1205.77002,111.5569992,0.771979988,1.325299978,1.513568997,4.389800072,15.05998993
2020-02-25,0.921727002,1217.650024,110.8570023,0.773599982,1.328740001,1.512400031,4.386600018,15.11340046
2020-02-26,0.918949008,1214.550049,110.2860031,0.769029975,1.32791996,1.51395905,4.386799812,15.21498013
2020-02-27,0.91861999,1211.359985,110.362999,0.774779975,1.334529996,1.527529955,4.449100018,15.27000046
2020-02-28,0.909319997,1211.310059,109.6600037,0.775860012,1.338619947,1.519709945,4.484799862,15.47000027
2020-03-02,0.904869974,1200.099976,107.6969986,0.780820012,1.340710044,1.534610033,4.441299915,15.75839996
2020-03-03,0.89734,1188.280029,108.4869995,0.783259988,1.332509995,1.527300954,4.472400188,15.39490032
2020-03-04,0.894400001,1186.339966,107.0370026,0.779980004,1.337759972,1.519250035,4.513199806,15.39939976
2020-03-05,0.897740006,1183.680054,107.677002,0.77670002,1.338459969,1.509001017,4.583399773,15.25450039
2020-03-06,0.890959978,1187.469971,106.2480011,0.772159994,1.339380026,1.511600018,4.606200218,15.58600044
2020-03-09,0.87826997,1187.699951,103.9380035,0.763400018,1.362220049,1.512040019,4.589799881,16.06492996
2020-03-10,0.877349973,1199.959961,103.1119995,0.764800012,1.365800023,1.515611053,4.722899914,16.05101013
2020-03-11,0.883665025,1184.699951,105.026001,0.774609983,1.373180032,1.538674951,4.642099857,15.94569969
2020-03-12,0.887979984,1189.390015,104.5500031,0.780139983,1.377300024,1.543352962,4.813799858,16.24839973
2020-03-13,0.894060016,1209.969971,104.6100006,0.795530021,1.394279957,1.593850017,4.790200233,16.5618
2020-03-16,0.896430016,1210.800049,106.6880035,0.806460023,1.379780054,1.618729949,4.852600098,16.24715996
2020-03-17,0.895799994,1232.040039,106.1750031,0.815219998,1.401059985,1.639500022,4.999000072,16.5984993
2020-03-18,0.907809973,1237.98999,107.3769989,0.824970007,1.423920035,1.668835998,5.009699821,16.52429962
2020-03-19,0.912280023,1255.349976,108.3600006,0.860189974,1.444499969,1.72123003,5.103961945,17.0925293
2020-03-20,0.938319981,1256.880005,111.2910004,0.869989991,1.449820042,1.74127996,5.094200134,17.34198952
2020-03-23,0.935069978,1253.949951,110.461998,0.860360026,1.445940018,1.738129973,5.045499802,17.67244911
2020-03-24,0.928969979,1262.930054,110.8270035,0.862399995,1.44769001,1.701663971,5.141699791,17.75519943
2020-03-25,0.925700009,1228.599976,111.1200027,0.848029971,1.443899989,1.673499942,5.098100185,17.49510002
2020-03-26,0.918309987,1231.079956,110.8759995,0.843800008,1.421710014,1.692592025,5.033699989,17.27639961
2020-03-27,0.905120015,1212.189941,109.1090012,0.819630027,1.403740048,1.644979954,5.022600174,17.29940033
2020-03-30,0.897740006,1211.630005,107.413002,0.803007007,1.404690027,1.61796999,5.10462904,17.90184021
2020-03-31,0.906579971,1222.699951,108.0350037,0.808300018,1.417870045,1.621009946,5.192699909,17.92090034
2020-04-01,0.906899989,1216.660034,107.5080032,0.805899978,1.407799959,1.62946105,5.203499794,17.74230003
2020-04-02,0.912940025,1234.72998,107.2570038,0.807600021,1.415140033,1.641659975,5.24819994,18.12940025
2020-04-03,0.921880007,1226.849976,108.0009995,0.806779981,1.412930012,1.649289966,5.255300045,18.47190094
2020-04-06,0.925329983,1235.800049,108.6930008,0.818319976,1.425199986,1.668140054,5.348499775,19.24860001
2020-04-07,0.925599992,1223.099976,109.1149979,0.816959977,1.411229968,1.634628057,5.285299778,18.58686066
2020-04-08,0.917840004,1215.310059,108.651001,0.810459971,1.40139997,1.625434995,5.221700191,18.23189926
2020-04-09,0.92049998,1214.75,108.9219971,0.806900024,1.400380015,1.603770018,5.12349987,18.20050049
2020-04-10,0.915130019,1209.51001,108.560997,0.802900016,1.398609996,1.579130054,5.105800152,18.03109932
2020-04-13,0.914690018,1211.040039,108.3359985,0.80250001,1.396839976,1.578480005,5.105500221,18.02704048
2020-04-14,0.915499985,1213.900024,107.6230011,0.79847002,1.387310028,1.562229991,5.198500156,18.09679985
2020-04-15,0.910300016,1212.380005,107.1039963,0.791999996,1.388090014,1.554170966,5.162000179,18.29030037
2020-04-16,0.917002022,1222.550049,107.6090012,0.79865998,1.411910057,1.585062027,5.236999989,18.65620041
2020-04-17,0.920939982,1226.640015,107.9449997,0.800779998,1.403949976,1.572672963,5.230899811,18.66205978
2020-04-20,0.920220017,1215.26001,107.6699982,0.800800025,1.404800057,1.57723999,5.232699871,18.79879951
2020-04-21,0.920400023,1218.099976,107.6689987,0.803680003,1.412919998,1.575870037,5.315400124,18.77429962
2020-04-22,0.921109974,1230.849976,107.7210007,0.81309998,1.418900013,1.588814974,5.315000057,18.95619965
2020-04-23,0.925100029,1231.380005,107.8130035,0.811429977,1.418380022,1.587553978,5.45690012,18.9846096
2020-04-24,0.927900016,1232.449951,107.6669998,0.809570014,1.406499982,1.568184972,5.533100128,19.10180092
2020-04-27,0.923900008,1229.5,107.4950027,0.80862999,1.41079998,1.56309998,5.572599888,19.02029991
2020-04-28,0.923799992,1220.869995,107.2829971,0.80497998,1.403620005,1.550600052,5.652599812,18.8014698
2020-04-29,0.922800004,1220.400024,106.7409973,0.804139972,1.398300052,1.537822962,5.497399807,18.58839989
2020-04-30,0.919350028,1210.790039,106.6100006,0.801829994,1.387429953,1.525550008,5.334799767,18.14489937
2020-05-01,0.913619995,1212.959961,107.2850037,0.794820011,1.395290017,1.539527059,5.486000061,18.5344696
2020-05-04,0.912440002,1223.780029,106.737999,0.802940011,1.413499951,1.568179965,5.477000237,18.91420937
2020-05-05,0.917069972,1222.449951,106.6969986,0.803499997,1.408370018,1.55614996,5.540599823,18.4545002
2020-05-06,0.922630012,1221.25,106.4520035,0.803587019,1.404219985,1.553760052,5.578100204,18.47220039
2020-05-07,0.926050007,1228.530029,106.1910019,0.811320007,1.416290045,1.56475997,5.715199947,18.81188011
2020-05-08,0.922749996,1218.630005,106.3590012,0.808019996,1.396950006,1.537680984,5.828719139,18.52190018
2020-05-11,0.922550023,1218.699951,106.9189987,0.805320024,1.39241004,1.529729962,5.477000237,18.32019997
2020-05-12,0.925119996,1222.400024,107.5660019,0.810800016,1.401800036,1.542099953,5.817100048,18.40180016
2020-05-13,0.921930015,1225.650024,107.1380005,0.815999985,1.408089995,1.549114943,5.884799957,18.40670013
2020-05-14,0.923900008,1226.550049,106.9329987,0.816890001,1.408900023,1.549200058,5.886400223,18.46750069
2020-05-15,0.925329983,1225.459961,107.3649979,0.817399979,1.403300047,1.545300007,5.809400082,18.42300034
2020-05-18,0.924099982,1232.089966,107.2080002,0.827419996,1.409100056,1.556229949,5.855199814,18.56710052
2020-05-19,0.916159987,1224.199951,107.3809967,0.819670022,1.393900037,1.532331944,5.718999863,18.33600044
2020-05-20,0.915099978,1224.319946,107.8099976,0.815930009,1.39380002,1.529029965,5.755199909,18.3227005
2020-05-21,0.91049999,1226.550049,107.5910034,0.817200005,1.390450001,1.516921043,5.690499783,17.91739082
2020-05-22,0.912999988,1233.390015,107.6309967,0.818099976,1.39470005,1.522789955,5.552400112,17.57130051
2020-05-25,0.916774988,1239.550049,107.7350006,0.820609987,1.398589969,1.527699947,5.528699875,17.55789948
2020-05-26,0.917178988,1240.02002,107.6869965,0.819580019,1.397179961,1.527323961,5.443399906,17.6352005
2020-05-27,0.910600007,1230.869995,107.4909973,0.810699999,1.378250003,1.504505992,5.343999863,17.38080025
2020-05-28,0.907700002,1238.300049,107.7979965,0.815339983,1.375480056,1.510390043,5.272699833,17.34111977
2020-05-29,0.90259999,1237.97998,107.6429977,0.811590016,1.377400041,1.507500052,5.403600216,17.47730064
2020-06-01,0.899399996,1230.469971,107.7080002,0.809848011,1.377799988,1.501549959,5.334799767,17.56349945
2020-06-02,0.898800015,1222.98999,107.5479965,0.800830007,1.358250022,1.473621964,5.366499901,17.38256073
2020-06-03,0.893700004,1219.140015,108.8089981,0.794820011,1.350999951,1.446298957,5.199299812,17.15148926
2020-06-04,0.889999986,1215.819946,108.9990005,0.795220017,1.349380016,1.443199992,5.061600208,16.89539909
2020-06-05,0.882000029,1215.380005,109.1500015,0.793079972,1.350160003,1.440943003,5.117199898,16.87520027
2020-06-08,0.883430004,1201.109985,109.6340027,0.785809994,1.339280009,1.428081989,4.959499836,16.75099945
2020-06-09,0.884519994,1195.72998,108.4089966,0.785220027,1.336799979,1.423589945,4.82159996,16.65060043
2020-06-10,0.882439971,1197.300049,107.7969971,0.78670001,1.342200041,1.440299988,4.89839983,16.58359909
2020-06-11,0.879859984,1189.73999,106.9810028,0.786740005,1.342839956,1.435070038,4.972199917,16.49150085
2020-06-12,0.885890007,1204.76001,106.8030014,0.795099974,1.363790035,1.463940024,4.974999905,17.1998291
2020-06-15,0.88872999,1202.609985,107.310997,0.799440026,1.363710046,1.465199947,5.047800064,17.17334938
2020-06-16,0.882009983,1206.900024,107.4639969,0.791279972,1.353389978,1.437152982,5.153206825,17.08975029
2020-06-17,0.887650013,1211.150024,107.4100037,0.794589996,1.353350043,1.450260043,5.243599892,17.16600037
2020-06-18,0.889450014,1214.349976,106.8939972,0.796639979,1.357579947,1.454396963,5.227900028,17.18102074
2020-06-19,0.891981006,1211.359985,107.0059967,0.804709971,1.359240055,1.458320022,5.377200127,17.37039948
2020-06-22,0.894649982,1210.890015,106.8310013,0.809840024,1.361700058,1.465649962,5.309999943,17.38610077
2020-06-23,0.886550009,1208,106.9029999,0.799899995,1.35018003,1.442667961,5.251900196,17.25580025
2020-06-24,0.88398999,1207.949951,106.4319992,0.798409998,1.354220033,1.440860033,5.151000023,17.18670082
2020-06-25,0.888819993,1205.25,107.0439987,0.805610001,1.364380002,1.458410025,5.346600056,17.39249992
2020-06-26,0.891099989,1201.52002,107.1549988,0.804799974,1.363499999,1.451760054,5.359499931,17.12730026
2020-06-29,0.890799999,1202.630005,107.2180023,0.810230017,1.367830038,1.457319975,5.480899811,17.2989006
2020-06-30,0.889110029,1198.48999,107.5899963,0.81230998,1.365659952,1.455199957,5.402100086,17.21920013
2020-07-01,0.889999986,1198.390015,107.9889984,0.807150006,1.357419968,1.448855042,5.461699963,17.34192085
2020-07-02,0.888779998,1200.699951,107.3659973,0.802259982,1.359099984,1.446499944,5.31619978,17.03930092
2020-07-03,0.88985002,1198.170044,107.4970016,0.802155972,1.356969953,1.445253968,5.35890007,16.95529938
2020-07-06,0.889110029,1198.5,107.5790024,0.801569998,1.354910016,1.439180017,5.311399937,17.04166985
2020-07-07,0.883949995,1190.930054,107.3590012,0.800289989,1.353889942,1.433280945,5.354300022,16.9796505
2020-07-08,0.886900008,1195.699951,107.5780029,0.79727,1.360399961,1.440440059,5.377799988,17.16214943
2020-07-09,0.881900012,1192.02002,107.2829971,0.792800009,1.351719975,1.430799961,5.342599869,16.90169907
2020-07-10,0.885900021,1195.77002,107.2360001,0.793330014,1.35800004,1.437000036,5.337800026,16.82497025
2020-07-13,0.884169996,1199.52002,106.9100037,0.791921973,1.359799981,1.438789964,5.326900005,16.80744934
2020-07-14,0.881407022,1203.780029,107.276001,0.796700001,1.361039996,1.440899968,5.401500225,16.78580093
2020-07-15,0.876370013,1203.97998,107.2450027,0.795589983,1.359940052,1.430819988,5.366799831,16.68350029
2020-07-16,0.875872016,1200.469971,106.9169998,0.794218004,1.350690007,1.426699996,5.366948128,16.57279968
2020-07-17,0.877799988,1204.22998,107.2779999,0.796209991,1.356889963,1.433074951,5.330699921,16.72599983
2020-07-20,0.873899996,1202.530029,107.0899963,0.795469999,1.357480049,1.427551985,5.385300159,16.6602993
2020-07-21,0.872699976,1200.030029,107.1959991,0.789780021,1.352489948,1.423300028,5.327700138,16.61693001
2020-07-22,0.866999984,1192.73999,106.8320007,0.78549999,1.344779968,1.40142405,5.169799805,16.38389969
2020-07-23,0.864400029,1197.22998,107.1750031,0.785549998,1.341719985,1.400400043,5.118100166,16.47974968
2020-07-24,0.862360001,1200.939941,106.8379974,0.78549999,1.340379953,1.40842998,5.210599899,16.63419914
2020-07-27,0.858179986,1200.48999,105.9929962,0.781499982,1.34168005,1.408810019,5.229100227,16.66230011
2020-07-28,0.849669993,1195.920044,105.2610016,0.775810003,1.333889961,1.396842957,5.141421795,16.38839912
2020-07-29,0.853330016,1199.369995,105.1070023,0.773769975,1.337960005,1.396600008,5.152299881,16.47089958
2020-07-30,0.848689973,1190.72998,105.0319977,0.77026999,1.334200025,1.39436996,5.168799877,16.54817963
2020-07-31,0.842299998,1189.560059,104.6829987,0.762319982,1.341279984,1.388180017,5.153900146,16.72509956
2020-08-03,0.848730028,1193.390015,105.8659973,0.763260007,1.339720011,1.399209976,5.221199989,17.02238083
2020-08-04,0.850099981,1191.76001,106.0299988,0.764599979,1.339400053,1.404899955,5.318699837,17.18600082
2020-08-05,0.846350014,1192.25,105.6139984,0.764169991,1.329579949,1.393319964,5.290200233,17.35236931
2020-08-06,0.842260003,1185.180054,105.5530014,0.761799991,1.326480031,1.389063001,5.29090023,17.32419968
2020-08-07,0.842000008,1183.170044,105.5810013,0.761150002,1.331840038,1.382935047,5.331299782,17.41720009
2020-08-10,0.848699987,1188.150024,105.8499985,0.766149998,1.338680029,1.397210002,5.437200069,17.66855049
2020-08-11,0.85194999,1185.189941,105.9919968,0.764689982,1.335399985,1.397037983,5.480500221,17.65690041
2020-08-12,0.852039993,1184.97998,106.5210037,0.766240001,1.331050038,1.39954102,5.380400181,17.49130058
2020-08-13,0.847903013,1182.75,106.8219986,0.76639998,1.324360013,1.395699978,5.434999943,17.4510994
2020-08-14,0.846270025,1184.119995,106.9860001,0.765079975,1.321959972,1.398836017,5.367000103,17.40819931
2020-08-17,0.843699992,1186.040039,106.5540009,0.762951016,1.325240016,1.390319943,5.420800209,17.36269951
2020-08-18,0.842000008,1183.099976,105.9950027,0.762899995,1.322180033,1.385400057,5.508299828,17.49950027
2020-08-19,0.836969972,1183.640015,105.223999,0.754490018,1.315230012,1.377799988,5.465400219,17.30747032
2020-08-20,0.844344974,1181.209961,106.0790024,0.762730002,1.32122004,1.391199946,5.556399822,17.25009918
2020-08-21,0.842199981,1184.290039,105.6650009,0.756410003,1.31724,1.387709975,5.555900097,17.24374962
2020-08-24,0.847599983,1191.199951,105.8769989,0.763700008,1.317989945,1.396379948,5.618599892,17.14019966
2020-08-25,0.847850025,1188.25,105.9929962,0.765030026,1.321760058,1.394914031,5.610599995,16.95935059
2020-08-26,0.84495002,1186.459961,106.4049988,0.760330021,1.316300035,1.389019966,5.507400036,16.81631088
2020-08-27,0.844399989,1183.849976,105.8560028,0.756439984,1.313799977,1.380259991,5.607200146,16.85330009
2020-08-28,0.846050024,1186.579956,106.637001,0.757600009,1.312160015,1.375535011,5.568699837,17.03359985
